prompt,response,originality,elaboration,dissimilarity,elaboration_SW,flexibility,flexibility_augmented
box,put over an ugly girls face,2.3,6,0.3156507611274719,4,1,0.7768562401263823
box,support,2.0,1,0.34771454334259033,1,0,0.0
box,hide,1.6,1,0.32752060890197754,1,1,0.9020537124802528
box,a stool,1.0,2,0.27639657258987427,1,0,0.0
box,float to an island on it,2.7,6,0.31641674041748047,2,0,0.0
box,use as a mini sandbox,2.3,5,0.2953721880912781,3,1,0.712875197472354
box,playpen for a puppy,1.5,4,0.32204896211624146,2,0,0.0
box,as a dog house,1.8,4,0.2895714044570923,2,1,0.7768562401263823
box,Animal Holder,1.7,2,0.30802494287490845,2,2,1.646919431279621
box,make clothing out of,2.0,4,0.27149438858032227,2,1,0.712875197472354
box,hair supplies,1.0,2,0.30237603187561035,2,0,0.0
box,lizard home,1.5,2,0.2989097237586975,2,1,0.8700631911532386
box,belt,2.1,1,0.33308327198028564,1,0,0.0
box,I can make a spaceship or I can go sledding with the I can make room decorations or I can sleep in the if I want,1.3,26,0.45187920331954956,9,2,2.5169826224328595
box,cover your head on a rainy day,2.2,7,0.369124174118042,4,1,1.7298578199052133
box,amphibian habitat,1.7,2,0.36726486682891846,2,0,0.0
box,reconstructed as a wagon,2.1,4,0.3163849115371704,2,0,0.0
box,ship/boat,1.6,1,0.3292047381401062,1,0,0.0
box,hide into,1.7,2,0.2935056686401367,1,1,0.9020537124802528
box,make a pretend car for a child,1.3,7,0.31358808279037476,4,3,2.391785150078989
box,Presentation Platform,2.4,2,0.3128666877746582,2,0,0.0
box,tables,1.8,1,0.34745121002197266,1,0,0.0
box,take it apart and put it back together,1.5,8,0.37820732593536377,5,2,2.580963665086888
box,A rocket ship,1.6,3,0.28410136699676514,2,0,0.0
box,club house,1.7,2,0.31337523460388184,2,1,0.7768562401263823
box,build something,1.5,2,0.27181553840637207,2,2,1.7432859399684044
box,cut apart and use the cardboard for crafts,2.0,8,0.33176344633102417,5,3,3.1978672985781995
box,shot glasses,2.7,2,0.29460543394088745,2,0,0.0
box,chair for a small child,1.5,5,0.319882333278656,3,2,2.64218009478673
box,locker,1.3,1,0.35419225692749023,1,0,0.0
box,hide out,1.7,2,0.29607510566711426,1,1,0.9020537124802528
box,garden compost,3.3,2,0.3006426692008972,2,0,0.0
box,build a mansion,1.6,3,0.2754562497138977,2,1,0.8700631911532386
box,spoons,1.5,1,0.2893785834312439,1,0,0.0
box,Rocket ship,2.0,2,0.2924143075942993,2,0,0.0
box,used to slide down a grassy hill,2.3,7,0.32243990898132324,4,1,0.8732227488151658
box,paint pallet,2.0,2,0.272551953792572,2,0,0.0
box,gathering,1.0,1,0.32541269063949585,1,0,0.0
box,Bottom level of a house,1.7,5,0.3217325210571289,3,1,0.7768562401263823
box,use it as shelter,1.3,4,0.292522132396698,2,1,0.712875197472354
box,bookmark,2.7,1,0.29576098918914795,1,0,0.0
box,lies,1.0,1,0.3412622809410095,1,0,0.0
box,Box for a computer,1.0,4,0.2929699420928955,2,1,0.7768562401263823
box,trashcan,1.2,1,0.2837038040161133,1,0,0.0
box,shelf for a flower pot,2.1,5,0.28997325897216797,3,0,0.0
box,Creating a fort,1.7,3,0.3038483262062073,2,1,0.8700631911532386
box,family time in a,1.7,4,0.2928536534309387,2,0,0.0
box,fans,3.0,1,0.3491414189338684,1,0,0.0
box,Cut into wings,2.4,3,0.3088974952697754,2,1,0.8700631911532386
box,ice skating,2.1,2,0.39405328035354614,2,0,0.0
box,burn it and use the ashes mixed with water as a writing substance,3.9,13,0.4152487516403198,7,1,0.712875197472354
box,give it to a child and let them think it is a spaceship or castle or whatever,2.0,17,0.40107834339141846,7,1,0.9020537124802528
box,Plant things in,2.3,3,0.2839754819869995,2,0,0.0
box,a boat,1.9,2,0.2585573196411133,1,1,0.712875197472354
box,make sturdy figures,1.8,3,0.2815747857093811,3,1,0.712875197472354
box,housing for small animal,1.5,4,0.31955838203430176,3,1,1.7401263823064772
box,flowerbed liner,2.7,2,0.2976437211036682,2,0,0.0
box,"can cut holes in sides, make a chest plate out of it",3.2,13,0.37233424186706543,7,2,1.5829383886255926
box,paddle downstream,2.4,2,0.3275747299194336,2,0,0.0
box,turn it into a opera house for ants,5.0,8,0.3487468361854553,4,1,0.7768562401263823
box,to paint when you are feeling inspired,1.7,7,0.356099009513855,3,0,0.0
box,cut it up into different pieces and make a paper play doll house,2.5,13,0.39200299978256226,8,4,3.233017377567141
box,fairy village,3.3,2,0.30398374795913696,2,0,0.0
box,taking up space,1.7,3,0.28442227840423584,2,1,0.7768562401263823
box,suprise - hide in a box to scare someone,2.2,9,0.3461903929710388,6,2,2.580963665086888
box,our all the different brands of cereal in it  then eat them all,2.7,13,0.42919784784317017,4,0,0.0
box,make a shirt,1.7,3,0.2717862129211426,2,1,0.712875197472354
box,flattened for a dog bed,2.0,5,0.3026444911956787,3,0,0.0
box,storing away old memories,1.6,4,0.34820878505706787,4,0,0.0
box,you could stand on it and give a speech,1.8,9,0.3590788245201111,4,1,0.712875197472354
box,chop it up and use it as insulation,2.4,8,0.3618195652961731,3,1,0.712875197472354
box,build a hoover craft,2.7,4,0.277765691280365,3,1,0.8700631911532386
box,Painting Canvas,1.6,2,0.3209407925605774,2,0,0.0
box,shoes (small boxes),1.7,5,0.29507821798324585,5,0,0.0
box,Pizza tray,2.4,2,0.3114546537399292,2,0,0.0
box,playpen for puppies,1.5,3,0.33555155992507935,2,0,0.0
box,build a diorama,1.8,3,0.31795722246170044,2,1,0.8700631911532386
box,make cardboard shapes to decorate room,1.7,6,0.32393985986709595,5,2,2.327804107424961
box,fruit bowl,2.1,2,0.27990639209747314,2,0,0.0
box,idea,1.0,1,0.3308793306350708,1,0,0.0
box,storing items,1.0,2,0.2934938669204712,2,0,0.0
box,color on it,1.3,3,0.28800731897354126,1,0,0.0
box,Cut it up into slices to make mats,2.1,8,0.40521079301834106,4,2,1.5829383886255926
box,retards,1.0,1,0.3216859698295593,1,0,0.0
box,house for animals,1.0,3,0.29701077938079834,2,1,0.7768562401263823
box,painting,1.8,1,0.34086865186691284,1,0,0.0
box,to make wings out of,2.8,5,0.31797581911087036,2,1,0.712875197472354
box,Sign material,1.3,2,0.30418676137924194,2,0,0.0
box,as a plantbed,2.3,3,0.31595075130462646,1,0,0.0
box,surfboard,2.4,1,0.32180172204971313,1,0,0.0
box,packages,1.0,1,0.3553560972213745,1,0,0.0
box,organizer,1.0,1,0.3381553292274475,1,0,0.0
box,use it to hold more boxes,1.0,6,0.29446709156036377,3,2,1.5778041074249605
box,to hide an animal in,1.7,5,0.2840203642845154,2,2,1.7721169036334914
box,prosthetic limb,3.6,2,0.38868391513824463,2,0,0.0
box,Make a soccer  basketball goal,2.4,5,0.2867608070373535,4,1,0.712875197472354
box,Sliding down a rock quarry,2.4,5,0.30670756101608276,3,0,0.0
box,A poor person TV stand,1.9,5,0.2994673252105713,4,1,0.9020537124802528
box,spacesuit,3.0,1,0.3196858763694763,1,0,0.0
box,modern art piece,1.7,3,0.3295602798461914,3,2,1.5829383886255926
box,A wooden could be used as a boat for a small child,1.9,12,0.419194757938385,6,4,4.0710900473933656
box,snow board,1.7,2,0.29100728034973145,2,1,0.712875197472354
box,collect things in it,1.0,4,0.2786308526992798,2,0,0.0
box,paint it and use it as decor,1.7,7,0.3297566771507263,3,1,0.712875197472354
box,Use it to build a fort for kids to play,1.0,10,0.34902840852737427,5,3,3.326224328593997
box,bag/purse/tote,2.0,1,0.3675987124443054,1,0,0.0
box,paper towel,2.0,2,0.28598713874816895,2,0,0.0
box,keeping towels,1.0,2,0.2860426902770996,2,0,0.0
box,radio,1.3,1,0.32558804750442505,1,0,0.0
box,Casket,2.1,1,0.34793710708618164,1,0,0.0
box,stand on it,1.7,3,0.3043574094772339,1,0,0.0
box,capturing things,1.3,2,0.2812808156013489,2,0,0.0
box,to keep an animal in,1.5,5,0.2975670099258423,2,2,1.646919431279621
box,fire truck,1.8,2,0.2969380021095276,2,1,0.8649289099526066
box,A surf board,2.3,3,0.2758592367172241,2,0,0.0
box,to use as a chair,1.8,5,0.2872806787490845,2,2,1.5829383886255926
box,cave,2.3,1,0.33661550283432007,1,0,0.0
box,for a project---to set up display or scene of something,1.5,12,0.3958418369293213,7,1,0.8732227488151658
box,a bird house,2.3,3,0.26360589265823364,2,1,0.7768562401263823
box,For clothing,1.0,2,0.29101651906967163,1,0,0.0
box,use for sitting,1.8,3,0.2831767201423645,2,1,0.712875197472354
box,use a box for human waste disposal,1.5,7,0.3109421133995056,5,2,1.4897314375987363
box,a pet burial,1.6,3,0.2556465268135071,2,1,0.7768562401263823
box,make easter basket,3.0,3,0.2803855538368225,3,1,0.712875197472354
box,Gas Pump,2.4,2,0.31219321489334106,2,0,0.0
box,snowshoes,3.0,1,0.3321216106414795,1,0,0.0
box,earring,1.9,1,0.3045727610588074,1,0,0.0
box,space ship,1.8,2,0.3173161745071411,2,1,0.7768562401263823
box,fort/ playhouse,1.0,2,0.35496312379837036,2,0,0.0
box,books,1.0,1,0.35647809505462646,1,0,0.0
box,decorating,1.0,1,0.30803948640823364,1,0,0.0
box,You can cut the up into strips and use them as bookmarks,3.7,12,0.38693517446517944,4,2,1.5829383886255926
box,use it to clean yourself when you go to the bathroom,2.7,11,0.3768737316131592,4,1,0.712875197472354
box,cut eyeholes out and its a helmet,1.9,7,0.347816526889801,3,1,0.8700631911532386
box,store stuff,1.0,2,0.2850108742713928,2,1,0.7768562401263823
box,"can put presents in a box and wrap them in it for christmas, birthday, etc",1.3,17,0.38376384973526,9,1,1.5537124802527646
box,a dog house,1.7,3,0.26251304149627686,2,1,0.7768562401263823
box,keys,1.7,1,0.34315794706344604,1,0,0.0
box,forks,1.5,1,0.36129099130630493,1,0,0.0
box,something to eat off of,1.7,5,0.321414053440094,2,1,0.8732227488151658
box,underwear,2.0,1,0.3373536467552185,1,0,0.0
box,Makeshift table leg,2.1,3,0.28773772716522217,3,1,0.8732227488151658
box,HELMENT  HAT  INSTRUMENT,1.6,3,0.3300144672393799,3,1,0.8649289099526066
box,movie,1.0,1,0.3403765559196472,1,0,0.0
box,mountain,1.9,1,0.3572946786880493,1,0,0.0
box,train,1.6,1,0.3828132152557373,1,0,0.0
box,recycling,1.5,1,0.32849204540252686,1,0,0.0
box,To make into a Halloween outfit,1.9,6,0.3294106721878052,3,1,0.712875197472354
box,use it for apple bobbing,3.3,5,0.3128606081008911,3,1,0.712875197472354
box,stove (if burned),2.0,5,0.34862494468688965,4,0,0.0
box,altar,1.8,1,0.33279693126678467,1,0,0.0
box,net to catch fish,2.8,4,0.3201366066932678,3,0,0.0
box,to hide in (hide and go seek),1.2,9,0.3562132716178894,6,1,0.9020537124802528
box,use to test paints,2.0,4,0.2808394432067871,3,1,0.712875197472354
box,A ship going on a voyage,2.3,6,0.35341304540634155,3,0,0.0
box,Play toy i.e. Fort  Rocketship,1.6,6,0.3363766074180603,6,2,2.6165086887835702
box,music amplifier,3.0,2,0.3150380253791809,2,0,0.0
box,to collect eggs out on the ole Danish farm,3.0,9,0.3430103659629822,5,0,0.0
box,put a big box over trees in the fall to keep leaves in one place,3.5,15,0.3896455764770508,9,2,3.2006319115323856
box,making a phone or music player louder,3.0,7,0.34029752016067505,5,0,0.0
box,used to keep decorations in,1.0,5,0.2810497283935547,3,2,1.6500789889415481
box,gift wrapping,1.3,2,0.28240591287612915,2,0,0.0
box,dancing,1.7,1,0.3160199522972107,1,0,0.0
box,sled down a hill on it,2.7,6,0.3398008942604065,2,1,0.712875197472354
box,hide things,1.6,2,0.2759854197502136,2,1,0.9020537124802528
box,paper,1.4,1,0.32627779245376587,1,0,0.0
box,You can use as parts of a cosplay/costume,2.0,8,0.389365017414093,3,1,0.712875197472354
box,Kicking Game,2.0,2,0.3123592138290405,2,0,0.0
box,puppet showcase,2.7,2,0.3151761293411255,2,0,0.0
box,build a box fort,1.7,4,0.2906409502029419,3,2,2.5169826224328595
box,wear as shoes,2.3,3,0.2820853590965271,2,0,0.0
box,sand,2.3,1,0.3241460919380188,1,0,0.0
box,home for a person without one,1.3,6,0.3587450385093689,4,2,1.7721169036334914
box,use it as a dog house,1.5,6,0.31967806816101074,3,2,1.4897314375987363
box,gorcery shop with one instead of a shopping cart,2.2,9,0.3494088649749756,6,0,0.0
box,play place for kids,1.5,4,0.2981196641921997,3,2,1.7432859399684044
box,frisbee,2.9,1,0.36377841234207153,1,0,0.0
box,pretend it is your pet,1.7,5,0.32103538513183594,2,1,0.7768562401263823
box,a necklace,2.2,2,0.2872048020362854,1,0,0.0
box,use it cushion one's fall when mats aren't accessible,2.5,11,0.35041922330856323,8,1,0.712875197472354
box,to collect used shoelaces,1.7,4,0.3145989775657654,3,1,0.8732227488151658
box,a trash can,1.6,3,0.27341389656066895,1,0,0.0
box,jump on,1.7,2,0.30852383375167847,1,0,0.0
box,use as a floatation device after a serious and horrible boat crash,2.2,12,0.37191665172576904,7,1,1.425750394944708
box,make small buildings for fun,2.0,5,0.2948668599128723,4,2,1.5829383886255926
box,hide in,1.3,2,0.2877046465873718,1,1,0.9020537124802528
box,pet home,1.5,2,0.30600953102111816,2,2,1.646919431279621
box,break the box down flat to make a floor mat/cover,2.0,10,0.361054003238678,6,2,1.4897314375987363
box,something to sit on,1.3,4,0.2991297245025635,2,1,0.8732227488151658
box,Patterns,1.3,1,0.33915162086486816,1,0,0.0
box,turn it into a bed for an animal,1.7,8,0.34417349100112915,3,1,0.8700631911532386
box,shoe holder,1.0,2,0.29370182752609253,2,1,0.7768562401263823
box,soccer goal,2.6,2,0.3395044803619385,2,0,0.0
box,pinata,2.3,1,0.36202144622802734,1,0,0.0
box,file box,1.2,2,0.3115050196647644,2,1,0.7768562401263823
box,bulletin boards,3.0,2,0.31886357069015503,2,0,0.0
box,stepping stone,2.0,2,0.3001060485839844,2,0,0.0
box,stress reliever,2.1,2,0.33528274297714233,2,0,0.0
box,puppy holder,1.0,2,0.3083982467651367,2,1,0.7768562401263823
box,store things,1.0,2,0.27744781970977783,2,1,0.7768562401263823
box,work hat,2.3,2,0.2970842719078064,2,1,0.8649289099526066
box,poster board,1.7,2,0.2884711027145386,2,0,0.0
box,As a portable home You can fold it up when you want to move and it is light enough to carry and sturdy enough for shelter,2.3,26,0.4622417092323303,11,1,0.8700631911532386
box,as a gift,1.5,3,0.3112521171569824,1,0,0.0
box,rolling the down the hill so it can be chased by a dog,2.4,13,0.3802914023399353,4,0,0.0
box,fill it with water,1.5,4,0.30793291330337524,2,0,0.0
box,paint,1.5,1,0.32777631282806396,1,0,0.0
box,pranks,1.0,1,0.3015255928039551,1,0,0.0
box,to flatten and use as a sled when it snows,2.7,10,0.3772285580635071,4,1,1.425750394944708
box,fill with pillows and jump inside,2.3,6,0.31498849391937256,4,1,0.9020537124802528
box,plant holder,2.1,2,0.3153267502784729,2,1,0.7768562401263823
box,make a sword out of it,2.0,6,0.34401214122772217,2,1,0.712875197472354
box,staple holder,1.6,2,0.3179663419723511,2,1,0.7768562401263823
box,as a punching bag,2.8,4,0.3098183274269104,2,1,0.8649289099526066
box,item container,1.0,2,0.30850255489349365,2,0,0.0
box,cat bed (and other animals),1.5,7,0.33099257946014404,5,1,0.8649289099526066
box,make a maze with many boxes,3.7,6,0.31329041719436646,4,1,0.712875197472354
box,ceiling storage,1.3,2,0.2929130792617798,2,1,0.8732227488151658
box,stack to make a play castle and/or thrown,2.1,8,0.3641766309738159,6,2,1.5860979462875198
box,as a vehicle,1.3,3,0.31773775815963745,1,0,0.0
box,teaching assistant,2.5,2,0.3161107301712036,2,0,0.0
box,The plays music related to your mood,2.0,7,0.33796191215515137,4,0,0.0
box,shower curtain,2.7,2,0.3012350797653198,2,0,0.0
box,a helmet for playing football,2.8,5,0.31204062700271606,3,0,0.0
box,a backpack,1.9,2,0.29121166467666626,1,0,0.0
box,Butterfly catcher,3.6,2,0.29418718814849854,2,0,0.0
box,to cut up and make Christmas ornaments out of,2.7,9,0.3336070775985718,4,2,1.5829383886255926
box,ship yourself home to loved ones,3.0,6,0.35074830055236816,4,1,0.8700631911532386
box,"cut holes out, and make a play area for a pet",2.0,12,0.3432180881500244,7,4,3.233017377567141
box,terrarium,3.0,1,0.30806487798690796,1,0,0.0
box,hangout spot,1.7,2,0.30652135610580444,2,0,0.0
box,A trap for an elf,3.3,5,0.29067081212997437,2,0,0.0
box,pet house,1.2,2,0.2918265461921692,2,1,1.5537124802527646
box,dog,1.3,1,0.3330564498901367,1,0,0.0
box,make a hat,1.7,3,0.27761852741241455,2,2,1.5778041074249605
box,use a hockey goal,2.3,4,0.3122793436050415,3,1,0.712875197472354
box,back support,2.4,2,0.32560020685195923,2,0,0.0
box,surf board,2.6,2,0.3091779947280884,2,0,0.0
box,as a playhouse for kids,1.5,5,0.3281848430633545,2,0,0.0
box,saloon,2.4,1,0.35003238916397095,1,0,0.0
box,lighting,2.1,1,0.3216748833656311,1,0,0.0
box,jet ski,1.7,2,0.31428414583206177,2,0,0.0
box,build a cardboard person,2.8,4,0.2804816961288452,3,3,2.4849921011058456
box,doormat (fold it),2.0,5,0.2980361580848694,4,0,0.0
box,crap collector,1.3,2,0.3126292824745178,2,0,0.0
box,The can transport anything inside,1.0,5,0.3465689420700073,3,1,0.9020537124802528
box,wear it like pants,2.3,4,0.3065189719200134,3,1,0.8732227488151658
box,to hide,1.3,2,0.29043692350387573,1,1,0.9020537124802528
box,a cabinet,2.0,2,0.29372119903564453,1,0,0.0
box,a hiding place,1.6,3,0.2850028872489929,2,1,0.8700631911532386
box,earrings,2.0,1,0.3497803807258606,1,0,0.0
box,play fort for children,1.7,4,0.2877090573310852,3,2,1.7432859399684044
box,as a weight,1.6,3,0.32560181617736816,1,0,0.0
box,collage material,2.1,2,0.32700252532958984,2,0,0.0
box,put under one end of a heavy chest of drawers to make it move easier,3.0,15,0.39228934049606323,9,2,1.4897314375987363
box,straighten a floppy chair/desk,2.2,4,0.31920498609542847,3,0,0.0
box,something to write on,1.6,4,0.27962493896484375,2,1,0.8732227488151658
box,for catching things,2.3,3,0.2831607460975647,2,0,0.0
box,package objects up,1.0,3,0.3595600724220276,2,0,0.0
box,envelope,1.7,1,0.33051246404647827,1,0,0.0
box,a microphone,2.0,2,0.28127521276474,1,0,0.0
box,shooting practice,1.6,2,0.3389003872871399,2,0,0.0
box,trap a bunny,1.5,3,0.28719115257263184,2,0,0.0
box,cover with a blanket and use as a chair,2.3,9,0.35708415508270264,4,3,2.447867298578199
box,put underneath cars to catch oil drips,2.5,7,0.34669339656829834,6,1,0.7768562401263823
box,glasses,2.5,1,0.33269643783569336,1,0,0.0
box,house/shelter,1.2,1,0.31711894273757935,1,0,0.0
box,cat playhouse,1.3,2,0.30729424953460693,2,1,0.8649289099526066
box,pet,1.4,1,0.3330347537994385,1,1,0.7768562401263823
box,To make a play house,1.6,5,0.27206552028656006,3,3,2.3629541864139023
box,use a trashcan,1.7,3,0.2745260000228882,2,1,0.712875197472354
box,baby's crib,1.8,3,0.3315492868423462,3,0,0.0
box,used in packaging company items,1.0,5,0.3103790879249573,4,1,0.8732227488151658
box,mattress,1.6,1,0.3281135559082031,1,0,0.0
box,ladder climber,1.6,2,0.3062683343887329,2,0,0.0
box,cutting head and arm holes,2.0,5,0.3453649878501892,4,1,0.8649289099526066
box,sun blocker,1.9,2,0.2919808626174927,2,0,0.0
box,make a clubhouse out of a bunch of boxes,2.0,9,0.3627511262893677,4,1,0.712875197472354
box,House for a family of cardboard people,3.0,7,0.3242707848548889,4,2,2.2665876777251186
box,decoration,1.5,1,0.35207319259643555,1,0,0.0
box,dome,2.1,1,0.33676499128341675,1,0,0.0
box,Hide away messy/ugly things,1.6,4,0.3409188985824585,4,1,0.9020537124802528
box,use as a desk,1.3,4,0.28595608472824097,2,1,0.712875197472354
box,put trash in it,1.0,4,0.2978460192680359,2,1,0.7768562401263823
box,hide away,1.3,2,0.30705612897872925,2,1,0.9020537124802528
box,to build a box city,2.8,5,0.28693562746047974,3,2,1.646919431279621
